x1,x2,x3,x4,x5,x6,x7,signal
0.5436649324140155,0.03176838018797634,0.4750150662563811,0.012177368293265767,0.24634074215214496,0.2984500120439084,0.0998858250653103,1.0
0.8916565348020524,0.8295982840226114,0.16527385738772338,0.1506694859628681,0.4424050661890112,0.42384358595020977,0.5718652207618867,1.0
0.23471188372550222,0.354228583682045,0.13639937338616626,0.029817293923509736,0.7064592539343858,0.5518023202137582,0.6958651707996638,1.0
0.3318513354089567,0.798942798936075,0.3002337430190257,0.4369042215655663,0.4048147842133726,0.1420517121965067,0.021932751744359602,0.0
0.6399157073223507,0.7126282997718193,0.07463814729231122,0.7237994441168885,0.5684773955108141,0.8175420662898967,0.6497001629907567,0.0
0.6794423161611405,0.6444921637302141,0.8080702529228139,0.34713019650966526,0.7019905977162219,0.6541740309905819,0.8704214044582421,0.0
0.9687906885755677,0.19184771508225906,0.033478268846420245,0.5221416153535008,0.22877643660116576,0.2641923023819154,0.3280259495496237,0.0
0.0828835588732465,0.45277088805546395,0.5753976341088582,0.15362483627307033,0.1252392941890944,0.2795670503360287,0.6197547491732104,1.0
0.7147255266772565,0.601563943498642,0.8550411096828586,0.31577508372657737,0.210186059489056,0.2029772066340999,0.0019436219526016707,1.0
0.043063960655604916,0.28687262816306147,0.8743383610879315,0.45803413801691584,0.36357179014458807,0.06785445772587961,0.16970791876598879,1.0
0.45938955110040747,0.49384432651138443,0.5360151948508247,0.08448498339546906,0.4924150948251962,0.4789187502486618,0.8681925801346009,0.0
0.8507505297283636,0.6147437509097006,0.5153691147419154,0.8901433858089781,0.9476845291219116,0.9899819446921501,0.4416780425611615,1.0
0.5314671710340672,0.15691743566446148,0.17271480231999714,0.755557114978899,0.6095918610751025,0.11989190876941891,0.11952884661914631,0.0
0.33363241883092076,0.5138691192510699,0.318398709315583,0.31000392663421805,0.20607111217060725,0.8627675546183647,0.017642845473036517,1.0
0.9910726172790719,0.015650853118286845,0.036265355608870564,0.7388787130898922,0.37627453008024736,0.7078737107418567,0.7465241769466555,1.0
0.3999664452922854,0.08776975543383692,0.2856211505417018,0.25828214780123315,0.5719363881477338,0.12963338108138467,0.4704117051555172,0.0
0.9908250389413724,0.06341746373427937,0.18864898886008197,0.4692436417883098,0.47530921500893,0.6415324926927022,0.5133267890818947,1.0
0.5539476477691556,0.13528158816539482,0.20443335549242536,0.044052440461681996,0.6901888169192064,0.44267500217132116,0.7794664578656385,1.0
0.0920214429319689,0.9652795685027463,0.8556630326527199,0.4709906381877872,0.927092148996864,0.9041585426663165,0.3647107236669086,1.0
0.7910014199536138,0.22947239978163547,0.3065679060123645,0.19922846363679958,0.0792144595826001,0.03748905518953194,0.9738063646765348,0.0
0.05681009961498862,0.657988764188179,0.38636479956363734,0.9511544528252017,0.7960251045859941,0.7404655888095054,0.1662644587285026,0.0
0.5229720505387941,0.9822175314197678,0.4059245403252475,0.43367157183008387,0.0839827471574277,0.19088703558647546,0.5132796905691712,1.0
0.3345220048448877,0.3411688334387374,0.8892135756938907,0.17943509331349483,0.3742643680758263,0.7937033728882998,0.3792259408830472,1.0
0.8971324781198939,0.09459530176269104,0.9552628455894476,0.44041851622763906,0.4031007206623449,0.8828163015696429,0.6401999255400741,0.0
0.4471377590601009,0.3754776185630072,0.33669867521102714,0.5889700124986481,0.9552243928427084,0.14324156447384218,0.6969310312231566,1.0
0.29950074652827685,0.11998733587790478,0.021176921053660647,0.845545217652844,0.13861984243142988,0.6438665662870312,0.9329021364544077,1.0
0.36522111009281777,0.508833472713259,0.25247616621292346,0.42814258308191444,0.24123798268158925,0.5674233996009579,0.2707457989790447,1.0
0.7191676476618366,0.8130962204888039,0.5592498471609493,0.9411306262963149,0.14117916066281355,0.2040326703490769,0.9989846917691761,1.0
0.48145822741055333,0.6174971229800776,0.5448631231407698,0.28652066159622136,0.19089136722980082,0.001280328498468264,0.8023321373599274,0.0
0.8416079641273042,0.5351528955803823,0.48930676240702276,0.9918148257924481,0.8490705650114455,0.6026428484236122,0.40960234235354187,0.0
0.38067599406048,0.8077452103296655,0.44832757915938204,0.1382878427286195,0.8141162783501495,0.7488175691843111,0.8349354558729604,0.0
0.960781608944987,0.311814180147464,0.3335833320904915,0.998971517105414,0.3460515717369411,0.11962575377172424,0.9144049962905539,1.0
0.19030728760267068,0.7039514340120853,0.091026948689235,0.3998284323928656,0.6393847537978544,0.2635875777952692,0.5546466635952201,0.0
0.16015381781164062,0.3704942965195066,0.8090519440125625,0.6627486241396596,0.623194690096746,0.8042411713353093,0.25934195470774213,1.0
0.11466433061196246,0.35189646063437574,0.9716110045589124,0.8064921731903992,0.8296598283374204,0.7266166409751198,0.9598445049226016,0.0
0.9697623055164427,0.12718706982717143,0.39659479187119284,0.1768337144267269,0.5253453767871548,0.4978628466431382,0.09475292589954887,0.0
0.907651035157906,0.5761667999246725,0.994417078258659,0.8852289186169485,0.896509209153054,0.05869060192125786,0.9400942440065225,0.0
0.8107976604329077,0.0679424065607428,0.7451108651224065,0.9634335540877145,0.8507334870054487,0.7220474235352756,0.6857619578979482,1.0
0.6639824968459017,0.32405056153495315,0.825262948978584,0.8161947625553776,0.7605603619367295,0.5662398566699173,0.7982234873215098,0.0
0.5777325273050257,0.06657432884170633,0.33835093755054824,0.27637322791018726,0.3723369212472216,0.8354904373503372,0.7306055793742677,0.0
0.12412864855857286,0.7154303628704932,0.6253938764006275,0.7471566250841538,0.9268359981310064,0.9357863043529744,0.7874344848301525,0.0
0.00683201657154453,0.6013014367490115,0.24493013096074856,0.9182391366185852,0.42699932021510767,0.37990945529943587,0.697602238705555,1.0
0.4611148276623981,0.7286303521658631,0.7579691856258947,0.26768649429555846,0.9273450149712095,0.5217601978423865,0.9634630425168511,0.0
0.9064582346148087,0.7034078447744164,0.1329263250150532,0.7077191010178118,0.5073101516026286,0.26562781163735616,0.6291640691843056,0.0
0.9627013426686729,0.6635021766169917,0.7391397334666806,0.19170135695230128,0.7721728417610977,0.1787733787032233,0.40882508324091105,1.0
0.9886522821872757,0.535223793122953,0.657196797172571,0.9230064879987644,0.6141062554921634,0.03659342949836908,0.7637784033368711,0.0
0.3153056780693585,0.13133680005359727,0.9323898521541536,0.539671035082475,0.8534445149236072,0.6390007040643262,0.22490807338491292,1.0
0.9813792453270488,0.024219587074299165,0.4545591160968129,0.22250562132588048,0.6278148942129425,0.5349012145366351,0.9600690672789589,0.0
0.8171528551032844,0.6906933663039402,0.47614939195054684,0.40892669374243695,0.37970849585111266,0.014322075077424001,0.33598357900526277,0.0
0.3918522741663877,0.8899110273602808,0.11655167614096351,0.00892230512720149,0.15038990695893428,0.5239270310187594,0.028728034141909498,1.0
0.17877852717499831,0.7560847061319796,0.05997614751787794,0.06790759545333147,0.8435960102329032,0.432510074809517,0.6991866654995774,0.0
0.40094135919601004,0.18406575414370308,0.44879381367805304,0.20609178941092,0.761411936293628,0.4359545230394807,0.8042701536628749,0.0
0.26737196809817776,0.9377011441739034,0.19691377682811184,0.3056765685601577,0.638097796317801,0.09681141156522799,0.323701677144989,0.0
0.6486391507671802,0.6031718498449442,0.5769950323154012,0.9060432873375454,0.18575285877958725,0.0745937532865476,0.5330751762718193,0.0
0.732084528560888,0.2108049375821468,0.4449072172369637,0.16153279462107373,0.6170195912252233,0.7486055568446268,0.19322967897121202,0.0
0.9840425035949135,0.15814639772292927,0.9602308065207514,0.5067686042460597,0.9208228030245218,0.30958290734702787,0.06155884098176756,1.0
0.030483471146986463,0.5217809106623148,0.36370686687509013,0.17556353231049093,0.8060656333790187,0.9530931054312851,0.11287133368880753,0.0
0.12380745585895159,0.441981892910949,0.7995565949406985,0.06348871870988715,0.09917786153010077,0.7649480901604745,0.2760041155909485,1.0
0.2251297837463334,0.6412261408264235,0.40312109189806855,0.36828329483704436,0.17503696031066662,0.7434457059577437,0.7830795128824758,1.0
0.580701799748481,0.09191780460374144,0.12471012780275437,0.2130461377991345,0.6711367639634906,0.118218142522858,0.07603191352448357,1.0
0.11152137227633652,0.007284237278125993,0.4109705349097714,0.6104358611910307,0.6174805836506754,0.9564402309603728,0.26818801664688996,1.0
0.288843336421972,0.8928676712850763,0.26818632229309947,0.9251285963008766,0.0930670403283681,0.8452046749886816,0.08627220295036642,0.0
0.22290901853307066,0.6241402683766119,0.016991161381827213,0.9333062611865843,0.2449980453620163,0.2607154706140964,0.7680488358341266,1.0
0.9240341634819388,0.9318689344738961,0.025354426640539773,0.9680149699196534,0.5639203750461708,0.1915337542671759,0.5519591264783075,1.0
0.5295072247075889,0.3994129562977632,0.8016394674361433,0.6037752638611998,0.6871014837968081,0.4774964542135117,0.0992188069705715,1.0
0.9143105913773739,0.6434941660352212,0.8334115194671783,0.30196115815451274,0.6541510911063609,0.5097482854527354,0.8388965818924861,1.0
0.705775007653614,0.7819012395057412,0.20179038995502374,0.9682620950906055,0.24433128983343178,0.8087710425735354,0.7810147307127974,1.0
0.9498118358539334,0.5744566993444131,0.46333760591700535,0.13814311422718972,0.5869852461738126,0.1369862087491227,0.36245825269461884,0.0
0.2005733121726152,0.9134971602380619,0.2611149782492377,0.8320140124535447,0.12387239787064108,0.766908334077004,0.9738280859873059,0.0
0.4751332738464088,0.8501669417865902,0.4336748400875775,0.4416898059732185,0.950720092943926,0.5660035627633505,0.8769477850783632,0.0
0.9145537741587229,0.43045167617941493,0.026681497261771714,0.3771961406022085,0.5725798112581584,0.3123707383126091,0.4315664797595362,1.0
0.20120069222352244,0.5683451036470152,0.5725711484590089,0.6280991235879398,0.05728269017833154,0.3070978117875296,0.7829662899447893,0.0
0.48187981351993336,0.9903794556163552,0.13058509808703922,0.6570720013941864,0.21227655110022237,0.22743050033992207,0.43906182750004086,1.0
0.389518683470376,0.5467826898729025,0.87017582251547,0.22120137934509443,0.3146263553490546,0.7332669351539783,0.9315930381823884,0.0
0.16749299518297123,0.7139784168267506,0.8676164976432749,0.7383599821021656,0.4047566617924764,0.548321724101449,0.8734946655451449,1.0
0.6453053302128459,0.9846664963960092,0.6191172746774015,0.9525128654087611,0.10057265483627054,0.43158784701157094,0.9407549981319178,0.0
0.3534949724745393,0.5271475041236569,0.5894787177226568,0.774843728966223,0.15390980828152812,0.626898865013625,0.5317537641811874,1.0
0.15084414416113123,0.3973247591366327,0.7690134598101348,0.10908981553557251,0.6883613843619819,0.5979949615561719,0.33657174043830007,1.0
0.19007765412763555,0.5399366051030074,0.7451867986737575,0.26069696602709747,0.09381962246923392,0.1135560356158477,0.29947368081489834,1.0
0.7784645829922333,0.9630360667009338,0.9039165932390164,0.8713214713617563,0.0825484922867793,0.9872020338479932,0.17307435596805776,0.0
0.615557087787928,0.02415472182491485,0.9501594882305049,0.8366260761519406,0.21552965581295513,0.61953396470308,0.8557971686139055,1.0
0.14428098557810531,0.8393114388335129,0.04170559666021756,0.6549761895866731,0.9368108911471539,0.724725790498753,0.9132068129208006,0.0
0.20517983881408952,0.3447583300508945,0.21634654027755096,0.39259559018003676,0.03752573917196522,0.5240095904071641,0.907365042403991,1.0
0.4138502398864343,0.6728268010658373,0.08317567672514625,0.7069558242445914,0.7147103425955417,0.6200604152130688,0.7429365492305723,1.0
0.46396134717215176,0.11627232906818408,0.7653519303696807,0.6331431203565465,0.37573530780808906,0.4841058361150936,0.19513396765755198,0.0
0.9491255446442484,0.6303615955070969,0.5696364277954256,0.6796878899238288,0.2597917769601451,0.20504887328794674,0.8060380167639347,1.0
0.19261388477090013,0.3658651679249745,0.010109851241551282,0.46421320243413633,0.6339038721705524,0.8389291255459234,0.1548149961790216,1.0
0.25509102271190176,0.5595838602865855,0.3012526601543265,0.7855905019838041,0.15753258770263556,0.4467407066308521,0.2755781576376004,1.0
0.588871332784188,0.09812929726550301,0.5298436739376129,0.8626116514570128,0.7965839176115632,0.2536016142446982,0.6935566581289517,0.0
0.4158676854206721,0.4667890051554603,0.5212400071012001,0.5690646920163244,0.8511901831565294,0.09882441259044661,0.5215293437668648,1.0
0.7977164841040797,0.09380619986467997,0.6384278388079027,0.576692665429354,0.6020529850647842,0.05211202851384511,0.8122071997639335,1.0
0.94534869466325,0.1880172267511241,0.0705835668098076,0.3424170876468091,0.5644097157485672,0.7626921646502229,0.6748967092031123,1.0
0.05344377868727945,0.26953001285067957,0.33334818994866144,0.29372463073264754,0.8354752578396534,0.4442585892957963,0.9657061315009001,1.0
0.8128288175870413,0.6697196394957086,0.4581639980051141,0.21927264608420893,0.3591079500480904,0.7549123392526564,0.10320243428565845,1.0
0.37239551919370484,0.6183668052094015,0.7766758138408758,0.001178307146758928,0.27007653371575624,0.8937917568626564,0.6956874325750558,1.0
0.7189510644752903,0.44505748173530646,0.9598668686386449,0.8801970323310269,0.34459364368932033,0.8772596381046467,0.47897371848605186,0.0
0.3837488204830366,0.25720855575529467,0.3271300300087737,0.7387730268257274,0.6614170932013225,0.3054799536453707,0.37041459389203446,1.0
0.7144648058934199,0.4565540102504989,0.9814785149273885,0.024040266445622183,0.01126885565180058,0.9565465588405896,0.7925020049929721,1.0
0.5271641119357461,0.9971467324623364,0.19457610376734114,0.469741037326721,0.8435130217509776,0.4768933671137988,0.42006471519204525,0.0
0.6639441898496276,0.2744838232074148,0.9608701548977966,0.061436689917127585,0.38278363772454016,0.11304094445964719,0.08091298808839709,1.0
0.7584083715785452,0.4877988995412422,0.35505843073573917,0.9847023877557729,0.3082972802468231,0.15866304631019212,0.0989317876339334,1.0
0.10725511566835899,0.2778441908342397,0.985310433638522,0.5931684749310685,0.9407320125568216,0.9743564348902367,0.9457929879437339,0.0
0.49986236810292073,0.2883913483816921,0.5356693223720836,0.25872210817897845,0.8245147296695473,0.8639317825502421,0.013816313779599132,1.0
0.43014948755999904,0.05258878649607035,0.07522620497512533,0.8052184224014073,0.40381305128474276,0.784943486301356,0.022372102784224746,1.0
0.03801787350534225,0.27453228956224884,0.9989109416355855,0.10386822070905388,0.8851776437731911,0.9667403861436455,0.1496788709686725,0.0
0.14162423581368688,0.8449904271049394,0.6379495662769195,0.7458700003607284,0.3817844851136477,0.43808240045318814,0.6152857324703357,1.0
0.7430698282524036,0.5194253585757682,0.3797482573439128,0.48646346171581023,0.5222894247711626,0.9102748587951632,0.569582638962745,0.0
0.026257766150150075,0.34445232756261324,0.695853649137523,0.9929661756338419,0.40228076056967854,0.3332962735135446,0.7218252907412617,1.0
0.182612614628762,0.5642256276320045,0.6597794792258495,0.4688459770366823,0.47773924638698273,0.805040716568343,0.46688531784692777,0.0
0.100515934678573,0.033007501259413985,0.34046686837301454,0.45958465322142816,0.5878058908523269,0.39564799703049036,0.6359626741775916,1.0
0.8043285790311175,0.6573952037061095,0.7417456517641244,0.6926437262958147,0.9271269693864382,0.44629366437177576,0.7805200687320183,0.0
0.6656108322437183,0.10327789662773978,0.8637065416385522,0.5605916138588624,0.3161405232543226,0.9635820435003303,0.33998071617500825,0.0
0.6376624098108745,0.10429291836485954,0.772188850246158,0.36768116002085094,0.08787029900692189,0.6471480772684701,0.5547631072657727,0.0
0.7965680087103595,0.20945708409811836,0.7705457635931043,0.35241219163394555,0.740968716376283,0.4581662235507825,0.6817141821623024,1.0
0.06994552837366996,0.5193543464814782,0.613796463922524,0.06459990636031576,0.2859439992916736,0.3198114384467624,0.35646219762258236,1.0
0.1804671539944932,0.6358760293828989,0.008196373473028706,0.16363443266039157,0.4687981921364336,0.8572099994844873,0.1287200358981191,0.0
0.9614384909156359,0.9019094595416518,0.8818693102271744,0.12779418214023075,0.19191755094456708,0.11497797664477971,0.5600386895264489,1.0
0.9057675748564087,0.5620899544244832,0.7964538531253677,0.7330118617782888,0.7041912667160083,0.5581750074074038,0.7995105441733915,0.0
0.8597141300435637,0.5076043543063881,0.863458067029149,0.17044566616139278,0.33433035276444856,0.10177983957427594,0.8301961370533177,1.0
0.18360971280575655,0.7746363095755763,0.8013684400924199,0.07759924637114568,0.9162000945259702,0.1399117998193986,0.23128572612164144,1.0
0.86152271127876,0.016499387498778773,0.610294521207636,0.14147277984651951,0.8125610905981785,0.45556733011371087,0.4475318742587284,0.0
0.48187550017989755,0.9147740433921622,0.8661699208504944,0.9728531682546633,0.9504089333999027,0.2907876622598715,0.04379350537543347,1.0
0.5742898687882576,0.5463875413515713,0.5152616724522817,0.9352434061060076,0.24570647682401925,0.0857671290692108,0.7540690466815965,1.0
0.5383280320225665,0.17366412749795845,0.75551323889746,0.012239820277651026,0.9266188071328919,0.14763242711451152,0.7568069808099837,1.0
0.5074457561727604,0.4066081860304349,0.16883815122199464,0.4828724362133283,0.369296861233843,0.3719287664549572,0.7032601412830473,1.0
0.004232639534108018,0.4350712105552307,0.27798289647961916,0.02308598422429531,0.435713491363906,0.6367992109343802,0.8160808246040386,1.0
0.8435488527058389,0.3852903302710995,0.42516357334209476,0.8211608081118041,0.5602452873364608,0.8165191828494966,0.6493420094081009,0.0
0.8899709975836742,0.7816117036882823,0.7925798399842569,0.8171652188110659,0.33517106053335644,0.41522454723934843,0.33189350573644605,1.0
0.7380738404298818,0.2383367937935641,0.700782154853213,0.470398542626303,0.03289765186473537,0.8996853186194695,0.15809101417979088,0.0
0.9178357869107857,0.014578548630755694,0.6479248176994892,0.8634381658172859,0.059306514112693276,0.460673229635444,0.3607066008806764,1.0
0.1299663506694203,0.8564203783995622,0.10040499607341524,0.7623643876113902,0.16832796194425548,0.36105802667332165,0.8926359072539009,1.0
0.8366470950462794,0.4327061674773446,0.7433160562051869,0.36061487280008475,0.7413977179826776,0.06112670557511368,0.44958852466564814,0.0
0.9488541441547722,0.1104989005929472,0.7124722686280529,0.24370565380900278,0.13080540554056908,0.7956037582060546,0.9294369775900014,0.0
0.95414436226473,0.5711672657298791,0.0537883878130444,0.49922283972717774,0.2434822138693833,0.011023896828145197,0.23132204746546958,0.0
0.06128503401351071,0.9589148303853777,0.9509114812622693,0.9068656610169127,0.8267159110676333,0.863327130657221,0.796109673449527,0.0
0.44323729112846,0.8936526401836534,0.43262705297880066,0.15720363064119558,0.43585787055848446,0.4747537313737067,0.5708524461151695,1.0
0.6177875274215116,0.5940568454566848,0.46840736146821893,0.5666603273657158,0.8644346057260807,0.6674648169023042,0.30581848131288325,0.0
0.2242586074278291,0.8666132230265938,0.646622039942297,0.771431814236688,0.2767119051899384,0.5981458000885972,0.7240834073690133,0.0
0.7755864226008166,0.3845856220674194,0.5276694676009747,0.5045049531657811,0.29815039555167466,0.41565594246020443,0.11867775879303977,1.0
0.6195886734458533,0.4859103994558459,0.012664726720787223,0.19225446547732183,0.6051346771560966,0.35602509302828256,0.8265022880697014,0.0
0.0462726822309959,0.26045700505345926,0.34849918858672957,0.8082476669587078,0.906905956286533,0.029477798499191077,0.2975948956518799,1.0
0.370815404371567,0.38124871936526683,0.010523996784364553,0.29969556467822356,0.9447640209952621,0.23280575862221642,0.3523448032847438,0.0
0.9616693878565342,0.3602162238200287,0.047656347943374255,0.41548926419805166,0.6576732996830277,0.3589906436673662,0.15023595080675234,1.0
0.048945668843316636,0.9245358083520255,0.8451138996804207,0.13594897727364275,0.4162766421360725,0.25617760900246933,0.22205707921404805,1.0
0.8595462886868644,0.9491387448581269,0.32602428418868246,0.02080978325970917,0.3112098582027025,0.5260588443739931,0.39828644334828645,1.0
0.14674539809706477,0.42610645884684695,0.15881249444780166,0.08422790184274409,0.006800994766466895,0.3392018957765487,0.8665012665051691,1.0
0.3582516196039168,0.7325276183237437,0.2055142647599587,0.6663317955137594,0.8812528008478283,0.8590993484940472,0.24696455687826602,1.0
0.40374322211098645,0.8513657257604206,0.4591126926893706,0.23965392031160093,0.07075376488994356,0.16588867225313186,0.10313829470276481,0.0
0.9399289384353706,0.8170420620974965,0.18375836829742898,0.6168487945690707,0.2985581308862101,0.05120040617820054,0.3144337395626061,1.0
0.47605836087134823,0.0871989060940841,0.5281062152596422,0.5535861701103104,0.7807381769997302,0.6132729116217062,0.14722014303191067,0.0
0.6334131540340306,0.8655725989634551,0.2067904303282736,0.4658131200185541,0.5028763392510649,0.4392164997575705,0.915257295807258,0.0
0.9948987007995651,0.4116401870991647,0.12042481586926812,0.6137004741404456,0.159231851826933,0.8557003637846213,0.37168818907222567,1.0
0.46729725998935934,0.7506036842110911,0.17127473820826022,0.9399596915291659,0.7024797543984559,0.231974638003987,0.4559603596287405,1.0
0.9014988642869988,0.28330863708592124,0.9239517174323073,0.65192159405673,0.4409588900271698,0.8865412288608491,0.7378002347139782,1.0
0.599326599789702,0.2980097177528892,0.31415247564750404,0.9794458282411971,0.18303150613369035,0.3714969364954296,0.7456588015006069,1.0
0.8961847199464735,0.1923327432550701,0.715268805871746,0.3094204228983132,0.9904196994635691,0.002664540844550367,0.5320728264649993,1.0
0.9063149051721971,0.6156065996090819,0.6554344273256643,0.7252369928409794,0.4135057454059131,0.5532713179254548,0.14372736427930144,1.0
0.15208078770921973,0.12866232661037835,0.9247326045375918,0.3447777718582612,0.9787436403465563,0.7445413408134146,0.6340976403911702,0.0
0.14947870607224445,0.8105109660749599,0.9521135921375126,0.716819730708899,0.02222034377222748,0.3564248313804703,0.311963055362537,0.0
0.1515443267644424,0.7811350038692381,0.37062171568467306,0.1819871921886278,0.34148249942442876,0.6172776780925626,0.6108012893476157,0.0
0.6277428259545668,0.6611863273381605,0.03670027570550194,0.8777916143118416,0.7984442031769359,0.6437052183088984,0.05193122665758554,1.0
0.04814737691346671,0.5876257332201776,0.42452554222646477,0.7673599133673369,0.3064121318871016,0.40055049916310914,0.027919514913550048,0.0
0.2803216947621314,0.622481631999166,0.8666005497705805,0.727729268675113,0.1314834325129134,0.29456988618627145,0.38943557065698686,1.0
0.8972863693387548,0.566032262304649,0.7593959500351462,0.14196631417212013,0.7730780382995608,0.19866485055648286,0.7017472849727047,0.0
0.37437022979364754,0.26431129354106475,0.028650984221974207,0.031743279988949546,0.028232497522895916,0.9008087765370725,0.8695988816946687,0.0
0.902128458652367,0.17107428200689634,0.8294348213993086,0.7687728399027094,0.24732995515251277,0.9611302046070266,0.12063306153102993,1.0
0.8576317446481538,0.701760603688786,0.4512519362895385,0.8040621021692848,0.15350450793014558,0.26622496939554285,0.349362675335427,1.0
0.15317744558154867,0.13221576491299802,0.050134108637335584,0.5595783734362078,0.21652799461647065,0.11982696012545291,0.05402266201983985,0.0
0.5448962556614241,0.27455680104589264,0.03120928713603266,0.678465906582242,0.7506208460169116,0.3227237082347484,0.4172438308735269,0.0
0.14044181630832142,0.5016400862953337,0.8962374850589596,0.6665109953520648,0.871744968766282,0.8413571430694046,0.43614745834243795,0.0
0.8626291493120578,0.39147503884696644,0.7716155259149511,0.6503127787465425,0.025002793256637346,0.885440195251587,0.31215498534217334,1.0
0.5808267972668102,0.7752162499044621,0.16925396714385743,0.08970141393298026,0.8845467183598584,0.648312976275866,0.6762460746849611,0.0
0.6610847923495592,0.4368539578026789,0.20792872477963864,0.14543190875689938,0.1672058684485177,0.20218150949220204,0.16197124049161393,1.0
0.053066837020874225,0.437413666133631,0.0022881313318713348,0.7484100880802259,0.12511116604497452,0.19550678634839425,0.4258550496006326,0.0
0.5608924955747614,0.5808689396877642,0.39410727041657645,0.6724500780971535,0.33749575791794684,0.45545782915384425,0.13583360448914783,1.0
0.14635731343822167,0.3782396948458757,0.34485962158312145,0.5719336016905495,0.9148945414498463,0.47212785492799436,0.8979119945073,0.0
0.5719461864871106,0.3427651205860337,0.47702172010109534,0.30822143259149826,0.3036494913118173,0.40917958956919454,0.11435853471254265,1.0
0.9671977874472006,0.24119436770738634,0.997227523143576,0.34833267912227384,0.6200538517918414,0.43617524873894165,0.6428859074735372,0.0
0.85291293373723,0.2701522191354374,0.8326783999359946,0.8562893007908624,0.8667695724849686,0.5992290290410128,0.7691359948782674,1.0
0.5131203645178518,0.4839535289748047,0.1592118747108523,0.07021559784566211,0.10670776943856142,0.6249971794571879,0.8877930505207319,0.0
0.9629299077186599,0.06378694836808052,0.7797401162502478,0.3367193416367733,0.5104940033698417,0.6651802808005337,0.4877535386724242,0.0
0.6970666444044076,0.32528420003243663,0.9079102037915197,0.6762374735096526,0.44669009801778947,0.2229487355120371,0.2476889986307601,1.0
0.8251502107264539,0.8121993039915529,0.39704868348164624,0.645390340024954,0.6338871571066229,0.32256439202375475,0.7863073244529762,0.0
0.3825783914892589,0.28824995099570816,0.7678355682415416,0.9793048348869665,0.22127522574478953,0.5425641436840595,0.5702567351081715,1.0
0.45285266382542244,0.6383690025889965,0.7859101675433944,0.03763047109227746,0.9673784644421427,0.35710403930430934,0.9505536165129644,0.0
0.5516076232143492,0.6088993056314552,0.38226969941798983,0.5547056703321274,0.9286978052651044,0.7733906439385596,0.41933281794839317,1.0
0.610035868298337,0.9609939278231842,0.5335944512105323,0.5276965255649501,0.2119021120270529,0.7504112873086407,0.9065840452680379,0.0
0.6992694702670768,0.08251873157028877,0.2899965829391459,0.2916040068580188,0.8659292351894499,0.1338396871532067,0.196619811584546,0.0
0.3853497517255383,0.17075307067283263,0.2099288451767447,0.2128895040887454,0.5942408978577571,0.7056057667852494,0.7629628807574648,0.0
0.10722526499941243,0.28040885743820465,0.980739502926247,0.8624939781033802,0.7771316391684943,0.6714641666702841,0.7209209500610287,0.0
0.2315959898863278,0.5984406605764053,0.8223974356558434,0.536003005927998,0.3856450746387513,0.5201019443659856,0.8181600196933909,0.0
